Date,TT_TU,Rolling_Mean,adjusted_TT
1961-01-01,-0.8590322580645162,,7.4883870967741935
1961-02-01,3.9199999999999995,,12.26741935483871
1961-03-01,5.872580645161291,,14.22
1961-04-01,12.07,,20.41741935483871
1961-05-01,10.677741935483871,,19.02516129032258
1961-06-01,15.964,,24.311419354838712
1961-07-01,15.294516129032258,,23.641935483870967
1961-08-01,16.29290322580645,,24.64032258064516
1961-09-01,16.311333333333334,,24.658752688172044
1961-10-01,10.118709677419355,,18.466129032258067
1961-11-01,3.054333333333333,,11.401752688172042
1961-12-01,-0.4441935483870967,9.022741039426524,7.903225806451613
